"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","봉화군","여자",14605,203.5,269.5,364,472.5,338,304,297,376,530,651,934,1309.5,1851,1601,1272.5,1142,2689.5,1354.5,1335,906.5,326.5,88,14
"2023","울진군","계",46750,1058,1394,1588,1754,1881,2067.5,1935,1877.5,2648,3025.5,3996,4166,4941.5,4118,3001,2483,4816,2506,2310,1552.5,603.5,141,13
"2023","울진군","남자",23564.5,560,693.5,849.5,965,1081,1289,1102.5,1018.5,1373.5,1671.5,2228.5,2315.5,2492.5,2064,1427,1048.5,1384.5,847,537.5,419.5,102,14.5,1.5
"2023","울진군","여자",23185.5,498,700.5,738.5,789,800,778.5,832.5,859,1274.5,1354,1767.5,1850.5,2449,2054,1574,1434.5,3431.5,1659,1772.5,1133,501.5,126.5,11.5
"2023","울릉군","계",8949.5,141,180.5,217,222.5,340,463.5,400,400.5,551,646,871.5,913,1065,846.5,608,480,603.5,333.5,270,185,70,15,0
"2023","울릉군","남자",4950,74.5,96.5,110.5,108,197.5,311,240,244.5,338.5,403,537.5,527,573,449.5,302,214.5,222.5,137.5,85,65.5,16,3.5,0
"2023","울릉군","여자",3999.5,66.5,84,106.5,114.5,142.5,152.5,160,156,212.5,243,334,386,492,397,306,265.5,381,196,185,119.5,54,11.5,0
"2023","경상남도","계",3255461,82778.5,138123.5,161760.5,155474,161774.5,169561,170191,184700.5,254940,254949,298755,277796.5,291892,228008,155149.5,108676,160931.5,90282.5,70649,49625.5,17298,3320.5,405
"2023","경상남도","남자",1638272.5,42441,71190.5,83392.5,81413.5,91152.5,94765,91560.5,95629,131096,130548,153079.5,141452,146879.5,112834.5,73737,47413,49688.5,31880.5,17808,13878,3396,486,48
"2023","경상남도","여자",1617188.5,40337.5,66933,78368,74060.5,70622,74796,78630.5,89071.5,123844,124401,145675.5,136344.5,145012.5,115173.5,81412.5,61263,111243,58402,52841,35747.5,13902,2834.5,357
"2023","진주시","계",341728.5,9440,14805.5,17138.5,16976,20585.5,21062.5,19586.5,19646.5,25256,25949,30415,26784.5,28387,22485.5,15578,11489,16143.5,9112.5,7031,4962.5,1665.5,353,50
"2023","진주시","남자",168730,4821,7677,8966,8878.5,11271.5,11589,10595.5,9921,12491.5,12805,15131,13175,13648,10733.5,7050.5,4965.5,5010.5,3250.5,1760,1368.5,331.5,54.5,5.5
"2023","진주시","여자",172998.5,4619,7128.5,8172.5,8097.5,9314,9473.5,8991,9725.5,12764.5,13144,15284,13609.5,14739,11752,8527.5,6523.5,11133,5862,5271,3594,1334,298.5,44.5
"2023","통영시","계",121285.5,2277.5,4773.5,6607,5906,5105,4414.5,4568,6014.5,9710,10006.5,11301.5,10283,12204,9896.5,7111.5,4859.5,6247,3727.5,2519.5,1808.5,580.5,117,13.5
"2023","통영시","남자",60845,1145,2397.5,3376,3074,2965,2423,2343,3073,5042.5,5377,6064.5,5275,5957,4804.5,3432.5,2150.5,1945,1314.5,630.5,509,106.5,15,0
"2023","통영시","여자",60440.5,1132.5,2376,3231,2832,2140,1991.5,2225,2941.5,4667.5,4629.5,5237,5008,6247,5092,3679,2709,4302,2413,1889,1299.5,474,102,13.5
"2023","사천시","계",108870.5,2456,4266,5260.5,4864.5,4719,5012.5,5127,5374.5,8148,8600.5,9852,8730.5,9775,8293,6165.5,4844,7382,4071,3311,2289.5,852.5,153.5,15.5
"2023","사천시","남자",55000,1271,2194.5,2713.5,2513.5,2776.5,3136.5,2936,2847,4200.5,4556.5,5310.5,4627.5,4868,3987,2843,1999,2219.5,1413.5,806,634,153.5,17,1.5
"2023","사천시","여자",53870.5,1185,2071.5,2547,2351,1942.5,1876,2191,2527.5,3947.5,4044,4541.5,4103,4907,4306,3322.5,2845,5162.5,2657.5,2505,1655.5,699,136.5,14
"2023","김해시","계",532950.5,15440,25576,30067,29653.5,30620.5,30966,30912,32581.5,45728,47011,54348,46655.5,41023,27950.5,17483.5,11708,15226.5,8981.5,6245,4503.5,1445,264.5,32
"2023","김해시","남자",269314,8021.5,13115.5,15241,15441.5,16989.5,16847,16376.5,16757,23067.5,23133.5,27173,23832,21373.5,14021,8216.5,5001,4706.5,3137,1569.5,1247.5,281,37,4
"2023","김해시","여자",263636.5,7418.5,12460.5,14826,14212,13631,14119,14535.5,15824.5,22660.5,23877.5,27175,22823.5,19649.5,13929.5,9267,6707,10520,5844.5,4675.5,3256,1164,227.5,28
"2023","밀양시","계",102054,1771,2885.5,3486,3832,3930.5,3909,3741,4160,5836,6253.5,8128,9431,11649,10881,7872,5527,8761.5,4898,3863.5,2778,903,167,15.5
"2023","밀양시","남자",50274.5,904,1461.5,1811.5,2018,2266.5,2280,2083.5,2164.5,3088.5,3301.5,4238,4746.5,5758,5378,3723,2388,2663.5,1681,982.5,782.5,173.5,24.5,2
"2023","밀양시","여자",51779.5,867,1424,1674.5,1814,1664,1629,1657.5,1995.5,2747.5,2952,3890,4684.5,5891,5503,4149,3139,6098,3217,2881,1995.5,729.5,142.5,13.5
"2023","거제시","계",234450.5,6533,13616,15312.5,12957,10863,9709.5,10910,16616.5,24001.5,22093.5,23302,18505.5,17668,13102,7865.5,4765,6630,3658.5,2971.5,2026.5,788,136.5,20.5
"2023","거제시","남자",122484,3395.5,7031.5,7895.5,6805,6348,5437.5,5762.5,8452.5,12919.5,11697.5,12827,10001.5,8894.5,6812,3940,2238,2026,1313.5,712.5,543.5,148.5,18,2.5
"2023","거제시","여자",111966.5,3137.5,6584.5,7417,6152,4515,4272,5147.5,8164,11082,10396,10475,8504,8773.5,6290,3925.5,2527,4604,2345,2259,1483,639.5,118.5,18
"2023","양산시","계",353588,11307.5,18164.5,18847.5,16706.5,16868.5,18914,21168.5,23503,31967,29562.5,31847.5,28716.5,28457,21537.5,14188,9616,12216,7351.5,4864.5,3497,1126,209,32.5
"2023","양산시","남자",176858,5799.5,9328.5,9617.5,8503.5,9199.5,10068,10977.5,12025,16369,14963,15900,14416,14235.5,10393.5,6697.5,4196.5,4168,2783.5,1384.5,1085.5,261,33,5
"2023","양산시","여자",176730,5508,8836,9230,8203,7669,8846,10191,11478,15598,14599.5,15947.5,14300.5,14221.5,11144,7490.5,5419.5,8048,4568,3480,2411.5,865,176,27.5
"2023","통합창원시","계",1011303,26945.5,42936,49666.5,47597,53239.5,60814.5,61005,61728.5,82037.5,79319.5,92721.5,87856,90730.5,68219,43822.5,28087.5,34576.5,20065.5,14511,10351,3472.5,619.5,68
