"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","동구","남자",42175,904,1100.5,1142,1255,1885,2753,3021,2579,3072.5,2982.5,3750.5,3435.5,3905.5,3635,2745.5,1935,2073.5,1378.5,695,548,124,19,4
"2023","동구","여자",44399,875,1004,1067.5,1190,1951,2903,2788,2267,2586.5,2605,3352,3313.5,4242.5,4117,3389,2722,4026,2346,1680,1182,396,91,11
"2023","영도구","계",106811.5,1722,2706,3296,3469.5,4874,5245.5,4984,4775.5,6680,7019.5,8737.5,8928.5,11246.5,10720.5,8310,6403,7693.5,4859,2834.5,2060,624.5,131,19
"2023","영도구","남자",52488,858,1380,1700.5,1774.5,2684.5,2868.5,2722.5,2562.5,3488.5,3664.5,4525,4580.5,5477,5064.5,3745.5,2714.5,2677,1843,834,668.5,145.5,17.5,2.5
"2023","영도구","여자",54323.5,864,1326,1595.5,1695,2189.5,2377,2261.5,2213,3191.5,3355,4212.5,4348,5769.5,5656,4564.5,3688.5,5016.5,3016,2000.5,1391.5,479,113.5,16.5
"2023","부산진구","계",355831.5,8391,11147,11791.5,12194.5,21331,28438,26697,22340,25377,23955.5,28422.5,27239,31235,27060,19366.5,13774,17072,10564,6508,4747.5,1446.5,279,35
"2023","부산진구","남자",170775.5,4292,5679.5,5946.5,6178,10036,13633.5,13470,11482.5,12960,12059.5,13986,13035,14503,12722.5,8765.5,5954.5,6071.5,4095.5,1976,1560.5,373.5,37.5,4.5
"2023","부산진구","여자",185056,4099,5467.5,5845,6016.5,11295,14804.5,13227,10857.5,12417,11896,14436.5,14204,16732,14337.5,10601,7819.5,11000.5,6468.5,4532,3187,1073,241.5,30.5
"2023","동래구","계",271042.5,7079,11655.5,13132.5,12348.5,13782.5,15558,15625,16165,22278.5,21050,23131.5,20459.5,22706.5,20101.5,14583,9978,11408,6989,4419,3167.5,1018,208.5,25
"2023","동래구","남자",131098.5,3652.5,5945.5,6828,6441,7141,7904.5,7942,8027,10938.5,10245,11345,9629.5,10436.5,9187.5,6610.5,4585.5,4239,2889,1350,1072,244,31,3
"2023","동래구","여자",139944,3426.5,5710,6304.5,5907.5,6641.5,7653.5,7683,8138,11340,10805,11786.5,10830,12270,10914,7972.5,5392.5,7169,4100,3069,2095.5,774,177.5,22
"2023","남구","계",254104.5,5143.5,9401,11021.5,11170.5,16932.5,15622,13341,13135,18933.5,19144,22015,19102,21341.5,19555,14786,10853.5,12607,7847.5,4759.5,3476,1038,218,27.5
"2023","남구","남자",123901,2612.5,4843,5631.5,5775,8634.5,8532,7003,6645,9432.5,9583,10978,9318,9877.5,8923.5,6609.5,4733.5,4769,3275.5,1493.5,1194.5,264.5,30.5,4
"2023","남구","여자",130203.5,2531,4558,5390,5395.5,8298,7090,6338,6490,9501,9561,11037,9784,11464,10631.5,8176.5,6120,7838,4572,3266,2281.5,773.5,187.5,23.5
"2023","북구","계",275384,6775,9802.5,10622.5,10968,14335,17133.5,17330.5,15423.5,18957,18636.5,23838.5,25660,28539.5,22206,14403.5,9488,11264.5,6873,4391.5,3160,984,214.5,33
"2023","북구","남자",135418.5,3475,5056,5472.5,5714.5,7709,9048.5,9147.5,8051,9633.5,9284.5,11158,11991,13888.5,10832.5,6829.5,4266,3861,2672.5,1188.5,963,187,37,1.5
"2023","북구","여자",139965.5,3300,4746.5,5150,5253.5,6626,8085,8183,7372.5,9323.5,9352,12680.5,13669,14651,11373.5,7574,5222,7403.5,4200.5,3203,2197,797,177.5,31.5
"2023","해운대구","계",381496,8905,15084.5,17918,17915,20005.5,21708,20794,21194.5,29623.5,30391.5,35571.5,31702.5,33089.5,27840,19240,13514,16999,10047,6952,4935,1609.5,356.5,51
