시점,행정구역(시),행정구역(시군구)별,총인구수,남자인구수,여자인구수,영아기,아동기,청소년기,청년기,중년기,노년기,CCTV,1인가구비율,경찰서수,강력범죄_살인계,강력범죄_강도,강력범죄_성범죄,절도범죄_전체,폭력범죄_전체,지능범죄_재산범죄,풍속범죄_전체,특별경제범죄_전체,마약범죄_전체,보건범죄_전체,환경범죄_전체,교통범죄_전체,노동범죄_전체,안보범죄_전체,선거범죄_전체,병역범죄_전체,기타범죄_전체,노년기_비율,여성_비율,청년기_비율,남성_비율,총범죄율
2023,인천광역시,동구,58959.0,29583.5,29375.5,1190.5,1782.5,4670.5,12468.0,18636.0,25367.0,1003.0,33.0,2.2222222222222223,0.0,0.0339218779151613,0.2544140843637104,3.036008073406944,0.8310860089214539,4.681219152292271,0.3731406570667752,0.6784375583032277,0.1865703285333876,0.1865703285333876,0.050882816872742,2.2727658203158128,0.0,0.0,0.0,0.2035312674909683,3.40914873047372,43.024813853694944,49.82360623484116,21.146898692311606,50.17639376515884,16.19769670448956
2023,인천광역시,미추홀구,403391.5,202712.5,200679.0,10143.5,13917.5,31325.5,107800.5,128738.5,136560.5,3130.0,36.8,1.0,0.017352869358923,0.027268794706879,0.6296612595952071,4.075445318009924,1.0287772548504368,10.877770106707752,0.5850395955294051,1.3758346420288976,0.6370982036061741,0.2156713763180434,0.002478981336989,4.670400838887284,0.007436944010967,0.0,0.002478981336989,0.2379822083509444,5.907412526044798,33.85309308698869,49.747949572561645,26.723542761808318,50.252050427438355,30.298109900679613
2023,인천광역시,부평구,488915.0,240656.5,248258.5,12163.5,16666.0,40020.5,133032.5,159418.0,154280.0,2702.0,31.5,2.0,0.0081813812216847,0.0347708701921601,0.5726966855179326,4.514077089064561,1.327429103218351,8.218197437182331,0.5624699589908266,1.241524600390661,0.294529723980651,0.1329474448523772,0.0081813812216847,3.4689056379943346,0.0061360359162635,0.0,0.0040906906108423,0.2597588537884908,4.520213124980825,31.555587372038087,50.77743575059059,27.20973993434442,49.22256424940941,25.174110019123976
2023,인천광역시,서구,604260.0,304416.5,299843.5,22603.0,30871.0,61612.0,164623.0,207078.0,138884.0,4031.0,28.0,1.0,0.0082745837884354,0.0049647502730612,0.3806308542680303,2.146427034720153,1.0922450600734783,7.657299837818158,0.6288683679210936,1.2080892331115745,0.2035547611955118,0.0976400887035382,0.0148942508191837,3.650746367457717,0.0,0.0,0.0,0.1787310098302055,6.912587296858969,22.984145897461357,49.62160328335485,27.243736140072155,50.378396716645156,24.18495349683911
2023,인천광역시,연수구,387342.5,192062.0,195280.5,13426.5,20669.0,44160.5,101253.0,133530.0,88746.0,1995.0,26.1,1.0,0.0129084724759095,0.0129084724759095,0.3098033394218294,3.2038828685207537,0.6738222632424792,8.62544130840277,0.4827768705990176,0.975880519178763,0.2530060605278274,0.1213396412735499,0.0258169449518191,2.785648360301284,0.0077450834855457,0.0025816944951819,0.0129084724759095,0.1600650587012785,4.236560666593519,22.9115059669414,50.41545918663714,26.140431272065417,49.58454081336285,21.903096097123345
2023,인천광역시,옹진군,20410.5,11657.0,8753.5,350.0,404.0,1045.0,4319.5,5522.0,11132.0,559.0,47.7,2.2222222222222223,0.0,0.0,0.4409495112809583,1.2248597535582175,0.8329046324195879,5.340388525513829,0.1469831704269861,0.2939663408539722,0.9308934127042454,0.4409495112809583,51.10114891844884,4.850444624090542,0.0,0.0,0.0,0.0,75.50035520932853,54.540555106440316,42.88723941108743,21.163126821978885,57.11276058891257,141.10384360990668
2023,인천광역시,중구,154889.0,80243.5,74645.5,5110.0,6908.5,14268.5,44107.0,50381.5,41774.0,1530.0,41.1,1.0,0.0129124728031041,0.006456236401552,0.5552363305334788,4.370872043850758,1.2589660983026556,14.048770409777324,0.6068862217458955,1.7560963012221655,0.6068862217458955,0.5100426757226143,0.1936870920465623,6.107599635868267,0.0258249456062083,0.0129124728031041,0.0322811820077603,0.1936870920465623,19.27832189503451,26.970281943843656,48.192899431205575,28.476521896325757,51.807100568794425,49.57743932751842
2023,광주광역시,광산구,397801.0,200429.0,197372.0,12696.5,20297.0,50098.5,106116.5,141359.0,81747.5,10972.0,33.0,1.0,0.0125690986196615,0.0075414591717969,0.3670176796941184,4.3086870068199925,0.9275994781310252,8.217676677534747,0.5706370773326362,1.0231246276404533,0.3016583668718781,0.1784812003991945,0.0050276394478646,6.249355833695742,0.0,0.0025138197239323,0.0301658366871878,0.2036193976385177,3.536944351572771,20.54984778821572,49.615762655196946,26.67577507346638,50.384237344803054,25.942619550981522
2023,광주광역시,남구,210508.0,100820.0,109688.0,5534.5,9706.5,22528.5,48967.0,65949.5,71954.0,10972.0,33.1,1.0,0.0142512398578676,0.0142512398578676,0.2897752104433085,3.363292606456762,0.9263305907613962,6.261044710889848,0.3372793433028673,0.6793090998916905,0.3325289300169115,0.0855074391472058,0.0142512398578676,4.574647994375511,0.0,0.0047504132859558,0.0095008265719117,0.0617553727174264,2.9357554107207324,34.181123757766926,52.10633325099283,23.26134873734015,47.89366674900716,19.904231668155127
2023,광주광역시,동구,105751.0,52135.0,53616.0,3461.5,4077.0,7474.5,28988.0,29939.5,40607.0,10972.0,43.6,1.0,0.0378247014212631,0.0189123507106315,0.6146513980955263,6.307268961995631,1.2671274976123157,10.600372573309,0.5862828720295788,1.929059772484421,0.3309661374360526,0.3687908388573158,0.0,5.399476127885316,0.0,0.0,0.0094561753553157,0.1229302796191052,5.645336687123526,38.398691265330825,50.70022978506113,27.411561119989408,49.29977021493887,33.238456373934994
2023,광주광역시,북구,421862.0,208649.0,213213.0,12179.5,17442.0,40417.0,109890.5,135534.5,129838.0,10972.0,37.8,1.0,0.0237044341514523,0.0142226604908714,0.4171980410655617,4.141164646258729,1.09988574462739,6.90273122490293,0.4456433620473046,0.938695592397514,0.2014876902873451,0.1659310390601666,0.0118522170757261,5.6463962148759546,0.0094817736605809,0.0047408868302904,0.0118522170757261,0.180153699551038,3.271211912900428,30.77736321356273,50.540935187336146,26.04892121120177,49.459064812663854,23.48635335725901
2023,광주광역시,서구,284640.0,139154.5,145485.5,6830.5,11131.0,28583.5,75410.5,94153.0,84061.0,10972.0,38.5,1.0,0.007026419336706,0.024592467678471,0.7307476110174255,4.113968521641372,1.082068577852726,10.079398538504778,0.6112984822934233,1.317453625632378,0.3091624508150646,0.2775435637998876,0.007026419336706,6.734822934232716,0.0,0.014052838673412,0.017566048341765,0.2072793704328274,4.535553681843733,29.532391793142214,51.112106520517145,26.493289769533447,48.887893479482855,30.069561551433402
2023,대전광역시,대덕구,170597.0,86600.0,83997.0,3963.5,5441.0,14790.5,41497.0,56802.5,58533.5,8907.0,36.9,1.0,0.0234470711677227,0.017585303375792,0.3341207641400493,3.177078143226434,0.8558180976218808,7.626159897301828,0.4865267267302473,0.984776989044356,0.1641294981740593,0.1406824270063365,0.0996500524628217,4.542870038746285,0.0117235355838613,0.0,0.017585303375792,0.1348206592144058,3.587401888661583,34.310978504897506,49.237090921880224,24.324577806174787,50.762909078119776,22.204376395833453
2023,대전광역시,동구,217792.5,109471.5,108321.0,5188.0,7493.0,18939.5,53020.0,67519.5,81329.5,8907.0,43.8,1.0,0.0229576316907147,0.0367322107051436,0.4683356864905816,5.330762078583974,1.2259375322841697,10.679890262520518,0.5968984239585844,1.3728663751047443,0.1652949481731464,0.1331542638061457,0.0275491580288577,4.669582285891387,0.0,0.0,0.0045915263381429,0.1147881584535739,4.8073280760356765,37.34265413179976,49.73587244739833,24.344272644833957,50.26412755260168,29.65666861806536
2023,대전광역시,서구,465772.5,228418.0,237354.5,12959.0,19655.5,46921.5,132650.0,149488.5,125765.5,8907.0,39.3,2.0,0.0042939417848842,0.0128818253546527,0.5303018104332051,4.195181123831913,1.0906612133606,10.0199131550274,0.5775351700669318,1.1507763983489794,0.1867864676424649,0.1588758460407173,0.0085878835697685,4.291794813991809,0.0085878835697685,0.0021469708924421,0.0107348544622106,0.1331121953314118,4.319705435593557,27.001486777343015,50.95932026901545,28.4795688882448,49.04067973098455,26.70187698930272
2023,대전광역시,유성구,360468.0,182426.5,178041.5,13681.5,18620.0,38210.5,108888.0,117004.5,76652.0,8907.0,39.4,1.0,0.011096685420065,0.0055483427100325,0.3856098183472596,3.478810879190386,0.9404440893505108,8.749736453721273,0.5215442147430562,1.05973345761621,0.1026443401356014,0.0943218260705527,0.0138708567750812,4.280546400790084,0.0055483427100325,0.0,0.0083225140650487,0.1026443401356014,3.2013937436887603,21.26457827047061,49.39176293041269,30.207397050501015,50.60823706958731,22.961816305469558
2023,대전광역시,중구,224216.0,110049.5,114166.5,4873.0,7566.5,20050.5,52285.0,71062.0,85803.0,8907.0,36.9,1.0,0.0267599100867021,0.0044599850144503,0.5574981268062938,4.7231241303029226,1.2086559389160452,9.664787526313912,0.4459985014450351,1.1016162985692368,0.2051593106647161,0.2720590858814714,0.0044599850144503,4.312805508973489,0.0,0.0,0.0,0.1337995504335105,3.982766617904164,38.26800941948835,50.91808791522461,23.319031648053663,49.0819120847754,26.643950476326406
2023,울산광역시,남구,307630.5,156693.0,150937.5,8025.0,12537.5,28449.5,79871.0,106141.5,83149.5,3103.0,34.1,1.0,0.0260052237993306,0.0065013059498326,0.6793864717575143,3.31891668738958,1.430287308963188,10.538616944678765,0.6013708003595222,1.8496215427273957,0.3738250921153787,0.406331621864542,0.0325065297491633,5.214047371765803,0.0,0.009751958924749,0.0065013059498326,0.1657833017207331,5.753655765601915,27.029016953780587,49.06454334014345,25.96329037595427,50.93545665985655,30.413109233317247
2023,울산광역시,동구,151573.5,78982.0,72591.5,4225.5,7701.5,15951.0,34842.0,50762.5,42878.0,2214.0,31.2,1.0,0.0197923779552494,0.0131949186368329,0.4354323150154875,3.1535855542030764,1.187542677314966,7.936743560055023,0.3958475591049886,0.9170468452598904,0.9566316011703891,0.0725720525025812,0.0329872965920823,5.02066654131494,0.0131949186368329,0.0,0.0263898372736659,0.1121568084130801,3.245949984660907,28.288586065506173,47.89194681128298,22.98686775722669,52.10805318871703,23.53973484810999
2023,울산광역시,북구,217189.0,112306.5,104882.5,8440.0,12979.5,24584.5,54734.0,78116.0,44245.5,2503.0,25.0,1.0,0.0092085694947718,0.0046042847473859,0.2164013831271381,2.5830037432835,0.888626956245482,5.262697466262104,0.2992785085800846,1.3076168682576006,0.1151071186846479,0.0598557017160169,0.0092085694947718,5.67247880877945,0.0046042847473859,0.0,0.0092085694947718,0.0322299932317014,2.8132179806527957,20.37188807904636,48.290889501770344,25.20109213634208,51.70911049822965,19.28734880679961
2023,울산광역시,울주군,219683.0,113627.0,106056.0,5755.0,8675.0,21555.5,47555.0,77231.0,71228.0,2952.0,30.7,1.0,0.0136560407496255,0.009104027166417,0.3231929644078058,2.7994883536732478,1.037859096971545,7.1557653528038125,0.3732651138230997,0.8603305672264127,0.1229043667466303,0.1001442988305877,0.0364161086656682,6.354610962159112,0.0,0.0,0.0227600679160426,0.1274563803298389,10.228374521469572,32.423082350477735,48.27683525807641,21.647100594948178,51.72316474192359,29.565328222939417
2023,울산광역시,중구,207749.0,104961.0,102788.0,5096.5,8603.5,19232.0,46475.0,70476.5,67521.0,2401.0,31.6,1.0,0.0192540036293796,0.0048135009073449,0.2888100544406952,2.8351520344261587,0.7268386370090831,7.826752475342841,0.5728066079740456,0.8231086551559814,0.2743695517186605,0.0866430163322085,0.0,3.499415159639758,0.0048135009073449,0.0096270018146898,0.0096270018146898,0.0673890127028288,3.3213156260679955,32.50123947648364,49.47701312641698,22.37074546688552,50.52298687358303,20.370735839883707
2023,경기도,가평군,61961.0,31967.5,29993.5,1153.5,1678.5,4386.0,11194.5,18258.5,31986.5,1495.0,30.628,1.0,0.0322783686512483,0.0,0.7101241103274641,2.533851939122997,1.1781604557705654,9.4091444618389,0.3873404238149804,1.2588563773986865,0.5164538984199739,0.7101241103274641,0.3712012394893562,7.698390923322735,0.0161391843256241,0.0,0.0,0.6778457416762157,7.488581527089622,51.623601943157794,48.40706250706089,18.06700989331999,51.59293749293911,32.98849276157583
2023,경기도,고양시,1069377.5,521775.0,547602.5,29336.5,42731.0,99800.5,279524.0,365861.5,316359.5,9451.0,29.8,3.0,0.0121566051277495,0.0121566051277495,0.2833424118237012,2.605253991223866,0.7200450729513198,7.005945047469205,0.4507295131980989,1.06791100429923,0.2085325341144731,0.1879598177444354,0.0523669143964596,3.410395300069433,0.0570425317532863,0.0018702469427307,0.0037404938854614,0.1898300646871661,3.934999567505395,29.58351938394066,51.20759507283444,26.138945320992818,48.79240492716557,20.20427772231976
2023,경기도,과천시,79056.5,38814.0,40242.5,3303.0,4344.5,7677.0,21354.5,25100.5,21325.0,1346.0,18.0,1.0,0.0,0.0,0.2150360817896061,3.427928127351957,0.4047738010157292,4.477810173736505,1.0372328651028062,0.6704066079323017,0.1391409940991569,0.025298362563483,0.0,2.858714969673588,0.0,0.0,0.0,0.0632459064087077,3.377331402224991,26.97437908331383,50.90346777304839,27.01169416809497,49.09653222695161,16.69691929189883
2023,경기도,광명시,282728.0,138834.0,143894.0,7892.5,11571.5,28641.5,71339.5,95341.0,81677.0,3727.0,25.6,1.0,0.0141478735746017,0.0035369683936504,0.2900314082793356,3.4237854050536205,0.8913160351999094,7.020882261396112,0.4668798279618573,1.099997170425285,0.1485526725333182,0.1839223564698225,0.0106109051809513,2.9993491978155684,0.0035369683936504,0.0,0.0035369683936504,0.0990351150222121,3.703205908152005,28.888896748818656,50.89485300359357,25.232555671882515,49.10514699640644,20.362327042245546
2023,경기도,광주시,389863.5,198783.5,191080.0,12741.5,18015.0,34904.5,95583.5,135301.0,110325.5,5503.0,30.628,1.0,0.0076950009426376,0.0,0.2847150348775917,2.5957803179830887,1.4261401747021714,6.038010739656316,0.3103650380197171,0.9772651197149772,0.1359450166532645,0.1923750235659403,0.0846450103690137,6.425325787102409,0.0,0.0025650003142125,0.005130000628425,0.1718550210522401,3.706425454037118,28.29849421656554,49.01202600397318,24.51717075335342,50.98797399602682,22.364237739619124
2023,경기도,구리시,186972.0,92476.5,94495.5,4851.0,7416.5,16881.5,47694.5,64116.5,55069.5,2940.0,29.0,1.0,0.0,0.0,0.3636908200158312,2.877436193654665,0.7755171897396402,6.305757011745074,0.6097169629677172,1.133859615343474,0.1871938044199131,0.3957811864878163,0.010696788823995,6.856641636180818,0.010696788823995,0.0,0.010696788823995,0.2353293541278908,5.867188669961278,29.453340607149737,50.539920415891146,25.508899728301564,49.460079584108854,25.640202811116104
2023,경기도,군포시,262606.5,130239.5,132367.0,6726.5,9587.0,24366.5,70428.0,86714.5,79523.5,4294.0,29.8,1.0,0.0114239365743041,0.0076159577162027,0.2894063932157049,3.5947320420477022,0.8225234333498981,6.184157665556641,0.4721893784045711,1.1804734460114277,0.0571196828715206,0.1675510697564607,0.0076159577162027,2.7912485029883114,0.0038079788581013,0.0076159577162027,0.0038079788581013,0.0647356405877234,2.836944249285528,30.28238067222251,50.405073751030535,26.818833501836398,49.594926248969465,18.50296927151461
2023,경기도,김포시,483168.5,241287.5,241881.0,18549.0,28966.5,52316.0,117950.0,164718.0,121720.5,7436.0,28.0,1.0,0.0082786853861541,0.0186270421188467,0.3394261008323183,3.818543634363581,1.0989954850119574,7.970304355519865,0.4387703254661675,1.0845077855861878,0.1262499521388501,0.1531556796438509,0.0186270421188467,4.787149824543612,0.0,0.0062090140396155,0.0020696713465385,0.1428073229111583,5.697805217020563,25.19214311363427,50.061417497208524,24.41177353242192,49.93858250279147,25.711527138048112
2023,경기도,남양주시,731185.5,362766.0,368419.5,21812.0,35018.0,79301.0,168988.5,254391.5,208913.5,7867.0,25.1,2.0,0.0095734940039155,0.0068382100027968,0.2489108441018045,2.1978006948989,0.7863941503216352,6.542799330676005,0.4048220321655722,0.9190554243758936,0.1203524960492241,0.1381318420564959,0.1025731500419524,3.4478254834101607,0.0013676420005593,0.0013676420005593,0.0013676420005593,0.36652805614991,3.852647515575733,28.5718877083859,50.38659820250812,23.111577021152634,49.61340179749188,19.148355649831675
2023,경기도,동두천시,89416.0,44598.0,44818.0,1834.5,3071.0,7974.0,19071.5,28535.0,37097.5,2844.0,37.1,1.0,0.011183680773016,0.0,0.6262861232888969,4.249798693746086,1.342041692761922,8.712087322179476,0.5368166771047687,1.0960007157555691,0.2684083385523843,0.1677552115952402,0.067102084638096,4.059676120604814,0.0,0.011183680773016,0.0,0.4026125078285765,5.558289344188959,41.48865974769616,50.12302048850318,21.328956786257493,49.87697951149682,27.10924219379082
2023,경기도,부천시,781052.0,386033.5,395018.5,19700.5,27387.5,65345.5,208527.0,258410.0,239297.5,8463.0,30.4,3.0,0.0076819469126255,0.0076819469126255,0.4942052513789094,4.714154755381204,1.3993946625832852,9.502568330917788,0.5697443960197273,1.4659715358260397,0.1997306197282639,0.1241914750874461,0.0281671386796269,4.889559209886153,0.0128032448543758,0.0115229203689383,0.0012803244854375,0.1818060769321376,5.053440744022165,30.637844855400154,50.57518577508283,26.698222397484418,49.424814224917164,28.663904579976748
2023,경기도,성남시,915389.5,452884.0,462505.5,25525.0,35756.5,83835.5,251827.5,300529.5,265476.0,12292.0,34.5,3.0,0.007647018018013,0.0109243114543044,0.3528552599740329,3.783089056625622,0.983188030887398,7.349876746456017,0.4926864465891294,1.5370506216206326,0.1540327915056923,0.2709229240667497,0.0109243114543044,4.452749348774483,0.0043697245817217,0.0021848622908608,0.0021848622908608,0.1125204079793355,4.646109661515672,29.001425076429214,50.525541313287945,27.51042042758847,49.47445868671205,24.173316386084828
2023,경기도,수원시,1188668.5,597784.0,590884.5,35148.0,49526.0,114140.0,359183.5,394480.5,284674.0,15615.0,35.6,3.0,0.0134604391384141,0.0134604391384141,0.4719566472906449,4.1718948554622255,1.3165992032261309,8.476711547416288,0.6890062283975726,1.1878837539650458,0.3087488227373738,0.2077955291992679,0.0151429940307158,4.617771901922193,0.0042063872307544,0.0084127744615088,0.0016825548923017,0.1733031539070817,4.77761461669086,23.948981570555624,49.7097803130141,30.217297757953542,50.29021968698591,26.455651849106793
2023,경기도,시흥시,514060.5,268055.0,246005.5,18532.0,25975.0,51234.5,140956.5,183284.0,111785.5,7436.0,32.1,1.0,0.007781185288502,0.0136170742548785,0.3812780791365997,3.8341790509093774,1.392832166641864,8.084651514753613,0.4046216350021058,1.3947774629639895,0.3696063012038466,0.2217637807223079,0.1497878168036641,8.888058895791449,0.0058358889663765,0.0058358889663765,0.003890592644251,0.2606697071648181,4.944943250843043,21.745592201696105,47.855359437264674,27.420216102968425,52.144640562735326,30.364130292057066
2023,경기도,안산시,631681.5,323252.5,308429.0,15333.5,21488.5,57333.5,179191.5,220507.5,165281.0,8999.0,34.8,2.0,0.0189969153758658,0.0094984576879329,0.5160828677110221,4.207816755754284,1.5229193826319118,9.618771485313406,0.701302792625714,1.332950228873253,0.2802045017940212,0.2105491454158464,0.0585738224089196,7.267903207550008,0.0047492288439664,0.0031661525626443,0.0063323051252886,0.1947183826026249,5.626253103818934,26.16524308532069,48.82666343719105,28.367381346453868,51.17333656280895,31.58078873609564
2023,경기도,안성시,188165.5,97197.0,90968.5,4573.5,7128.0,17434.5,43984.0,61618.5,67400.0,4858.0,36.4,1.0,0.0318868230361038,0.0106289410120346,0.3401261123851078,3.943337115464843,1.5518253877570545,7.493403413484406,0.4198431699753674,1.2223282163839813,0.2869814073249347,0.292295877830952,0.0372012935421211,7.785699291315359,0.0159434115180519,0.0,0.0425157640481384,0.1860064677106058,5.101891685776617,35.81953121055667,48.344941022663555,23.375167073666532,51.655058977336445,28.76191437856568
2023,경기도,안양시,543899.0,268450.5,275448.5,15777.0,20409.0,49122.0,148030.0,177565.0,160004.5,7634.0,27.3,2.0,0.0110314598850154,0.0055157299425077,0.3897782492705447,3.1605132570569165,1.0148943094214182,6.431341112963988,0.4725141984081603,1.149110404689106,0.1434089785052004,0.1213460587351695,0.0018385766475025,3.9345540256554985,0.0036771532950051,0.0,0.0036771532950051,0.1434089785052004,3.451008367362322,29.418053719532487,50.643317968961156,27.216450112980535,49.35668203103885,20.43761801363856
2023,경기도,양주시,254565.5,128623.0,125942.5,8425.5,12020.0,25914.0,59997.5,84938.5,78110.5,5611.0,30.628,1.0,0.0039282620779327,0.0078565241558655,0.3064044420787577,2.058409328836783,0.7660111051968943,5.986671406769575,0.3731848974036151,0.8406480846776174,0.2317674625980346,0.2199826763642363,0.263193559221497,4.7492688522207445,0.0,0.0,0.0,0.3221174903904888,5.055673294299503,30.68385150383693,49.473514675005056,23.568590402077266,50.526485324994944,21.185117386291545
2023,경기도,양평군,123169.0,61844.5,61324.5,2533.5,4017.5,9906.0,20362.0,37113.5,61650.5,2942.0,30.628,1.0,0.0243567780853948,0.0162378520569299,0.3085191890816683,2.2245857317993973,1.3233849426397877,7.0147520885937205,0.2516867068824135,0.8768440110742151,0.4221841534801777,0.2029731507116238,0.0811892602846495,4.895712395164368,0.0162378520569299,0.0,0.0243567780853948,0.1217838904269743,4.52224179785498,50.05358491178787,49.78890792325991,16.53175717916034,50.211092076740094,22.327046578278626
2023,경기도,여주시,113439.0,57659.0,55780.0,2604.5,3789.0,9318.0,22507.5,35647.5,49870.5,3222.0,30.628,1.0,0.0176306208623136,0.0088153104311568,0.3261664859528028,2.47710223115507,1.05783725173882,13.434533097083014,0.3349817963839597,0.9608688369960948,0.8639004222533696,0.1145990356050388,0.211567450347764,9.388305609182028,0.0088153104311568,0.0088153104311568,0.0176306208623136,0.2203827607789208,4.222533696524123,43.962393885700685,49.171801584992814,19.841059952926244,50.828198415007186,33.674485847019106
2023,경기도,연천군,41595.5,21823.5,19772.0,944.5,1228.0,2871.5,8589.0,11035.0,22134.5,12096.612903225809,30.628,1.0,0.0,0.024041062134125,0.288492745609501,2.6685578968878847,1.4665047901816302,6.683415273286774,0.8654782368285031,0.8654782368285031,1.851161784327632,0.288492745609501,0.7212318640237525,4.567801805483766,0.0,0.024041062134125,0.024041062134125,0.2644516834753759,5.817937036458271,53.213688980779175,47.53398805159212,20.648868267000037,52.466011948407875,26.421127285403465
2023,경기도,오산시,228893.0,119141.0,109752.0,7194.0,11779.5,25401.0,64621.0,79749.5,48024.0,3091.0,36.7,1.0,0.0131065607074047,0.0087377071382698,0.4019345283604129,4.325165033443574,1.3892954349849056,8.943043256019187,0.6160083532480242,1.1752216100972943,0.1834918499036667,0.2053361177493413,0.0436885356913492,5.343107915052011,0.0043688535691349,0.0043688535691349,0.0087377071382698,0.1398033142123175,4.355747008427518,20.980982380413558,47.94904169196961,28.231968649106786,52.050958308030395,27.161162639311822
2023,경기도,용인시,1070219.0,530774.0,539445.0,32322.5,52004.5,120554.0,267348.5,369642.5,284399.0,11398.0,26.2,2.0,0.0121470465390728,0.0046719409765664,0.2578911419064696,2.6901036143069783,0.7755422021100354,5.197067142332551,0.4485063337503819,0.7820829194772285,0.1308143473438613,0.0897012667500763,0.0812917729922567,3.731946452081303,0.0028031645859398,0.0028031645859398,0.0037375527812531,0.113995359828222,3.275965012768415,26.573906835890597,50.40510400207808,24.980728243471663,49.594895997921924,17.601070435116547
2023,경기도,의왕시,158844.5,78764.0,80080.5,5068.5,6710.0,13543.5,42912.0,50973.5,47726.0,2662.0,24.0,1.0,0.0188863951852283,0.0,0.195159416914026,1.4920252196330372,0.3147732530871386,4.551621239640025,0.2895913928401676,1.0513426653110434,0.1133183711113699,0.0314773253087138,0.0062954650617427,4.923053678282849,0.0062954650617427,0.0,0.0,0.1259093012348554,2.606322535561508,30.045736553673564,50.41439898768921,27.015099672950587,49.58560101231078,15.726071724233451
2023,경기도,의정부시,461303.0,226580.5,234722.5,12940.5,17909.5,40639.0,120777.5,152216.5,143471.0,4485.0,32.3,1.0,0.006503317775952,0.006503317775952,0.4877488331964024,3.2018001183603837,0.7370426812745636,8.920384216014202,0.5506142383639386,1.218288196695014,0.3360047517575216,0.1148919473751525,0.015174408143888,3.6483612723090895,0.004335545183968,0.008671090367936,0.004335545183968,0.3706891132292658,4.175130012161205,31.101250154453798,50.88250022219669,26.18181542283488,49.11749977780331,23.806478605168397
2023,경기도,이천시,221661.0,115320.0,106341.0,6409.5,9637.0,21978.5,59795.0,70474.0,65925.5,3785.0,32.8,1.0,0.0315797546704201,0.0090227870486914,0.3428659078502759,3.0632362030307543,1.3083041220602631,8.33705523299092,0.4962532876780309,1.3759750249254492,0.2345924632659782,0.1172962316329891,0.1308304122060263,6.965591601589815,0.0090227870486914,0.0,0.0045113935243457,0.2797063985094355,4.479813769675315,29.741587378925477,47.97460987724499,26.975877578825326,52.02539012275502,27.1856573777074
2023,경기도,파주시,494451.0,250612.5,243838.5,16539.0,24668.0,51681.0,126813.0,164775.5,138220.5,6278.0,29.3,1.0,0.0242693411480611,0.0060673352870152,0.3943767936559942,2.5098543637286608,1.0092001027402109,9.564142857431778,0.6026886385101861,1.2862750808472427,0.2083118448541918,0.1233691508359776,0.1759527233234435,4.386683412512059,0.0910100293052294,0.0040448901913435,0.0141571156697023,0.3195463251161389,4.2612918165804095,27.95433723462992,49.31499784609597,25.647232991742356,50.68500215390402,24.98124182173765
2023,경기도,평택시,581949.5,305384.5,276565.0,21137.0,27644.0,55735.0,167689.5,195260.0,140967.5,10102.0,36.7,1.0,0.0103101729617432,0.0103101729617432,0.44505579951525,5.05370311341448,1.6324440522760135,10.49231935073404,0.5584677020944256,1.7114887116493784,0.3161786374934595,0.2027667349142838,0.171836216029054,8.827226417412508,0.022338708083777,0.0051550864808716,0.0068734486411621,0.2405707024406757,6.366531803876454,24.22332178307568,47.52388308607534,28.815129147804065,52.47611691392466,36.07357683097931
2023,경기도,포천시,144364.0,76367.0,67997.0,2909.5,4114.5,10874.0,30562.5,45911.0,62305.0,2873.0,30.628,1.0,0.0277077387714388,0.0207808040785791,0.3879083428001441,2.452134881272339,1.2745559834861877,7.848217007010058,0.5264470366573384,1.316117591643346,0.8866476406860435,0.1039040203928957,0.7896705549860076,6.07492172563797,0.0069269346928597,0.0,0.0138538693857194,0.4987392978858995,5.458424537973456,43.15826660386246,47.10107783103821,21.170444155052508,52.89892216896179,27.686957967360282
2023,경기도,하남시,326734.5,162840.0,163894.5,12695.5,18704.5,30987.0,88255.5,107437.5,80714.0,3987.0,31.0,1.0,0.0061211778982629,0.0030605889491314,0.2723924164727018,2.886135379030987,0.814116660468974,7.268898754187268,0.2846347722692278,0.8722678505024722,0.1071206132196018,0.1683323922022314,0.08263590162655,3.287072531367211,0.0030605889491314,0.0030605889491314,0.0030605889491314,0.1009994353213388,3.920614443837428,24.703237644019836,50.16136955234296,27.011380800007345,49.838630447657046,20.083584684200783
2023,경기도,화성시,925102.5,480515.5,444587.0,39580.5,56321.5,107887.0,262742.5,313560.5,174038.0,14288.0,32.0,2.0,0.0162144194832464,0.0129715355865971,0.3145597379749811,3.0677681662302287,0.915574220153983,6.563597006818164,0.391307990195681,0.95989363340819,0.1880872660056588,0.1621441948324645,0.3664458803213698,5.43831629468086,0.0032428838966492,0.0032428838966492,0.0054048064944154,0.1880872660056588,4.100086206663586,18.812834253501638,48.05813409865393,28.401447407179205,51.94186590134606,22.69694439264839
2023,강원도,강릉시,209691.5,103896.0,105795.5,4883.0,6892.0,17669.0,43594.5,66246.0,89323.0,2886.0,39.8,1.0,0.0190756420741899,0.0,0.462584320299106,3.590989620466256,1.3686773188231285,7.916391460788826,0.4578154097805585,0.972857745783687,0.1716807786677094,0.1049160314080446,0.0333823736298323,5.140885538994189,0.0524580157040223,0.0,0.0333823736298323,0.0715336577782122,5.989751611295642,42.5973394248217,50.45292727649905,20.789826960081832,49.54707272350095,26.386381899123233
