시점,행정구역(시),행정구역(시군구)별,총인구수,남자인구수,여자인구수,영아기,아동기,청소년기,청년기,중년기,노년기,CCTV,1인가구비율,경찰서수,강력범죄_살인계,강력범죄_강도,강력범죄_성범죄,절도범죄_전체,폭력범죄_전체,지능범죄_재산범죄,풍속범죄_전체,특별경제범죄_전체,마약범죄_전체,보건범죄_전체,환경범죄_전체,교통범죄_전체,노동범죄_전체,안보범죄_전체,선거범죄_전체,병역범죄_전체,기타범죄_전체
2023,전라남도,함평군,30614.5,15476.5,15138.0,446.5,578.0,1901.0,3901.5,8238.5,21990.0,1099.0,40.5,1.0,0.032664260399483905,0.0,0.39197112479380686,4.18102533113394,0.7512779891881298,3.527740123144262,0.26131408319587124,0.5879566871907103,0.1633213019974195,0.06532852079896781,0.26131408319587124,6.108216694703491,0.0,0.0,0.032664260399483905,0.032664260399483905,2.9397834359535517
2023,전라남도,해남군,65061.5,32428.5,32633.0,1339.0,1728.0,4807.0,9046.5,18083.5,40991.5,2685.0,39.0,1.0,0.015370072930996058,0.0,0.261291239826933,2.6436525441313217,0.9529445217217556,5.026013848435711,0.09222043758597634,0.3842518232749014,1.1373853968937082,0.06148029172398423,0.015370072930996058,6.993383183603206,0.13833065637896452,0.0,0.18444087517195268,0.015370072930996058,4.318990493609893
2023,전라남도,화순군,61458.0,30373.0,31085.0,1108.5,1729.0,5217.5,10827.0,18522.5,32932.5,1574.0,37.6,1.0,0.016271274691659347,0.016271274691659347,0.3579680432165056,3.335611311790166,0.9274626574245827,5.22307917602265,0.1789840216082528,0.6671222623580331,0.19525529629991212,0.04881382407497803,0.016271274691659347,4.019004848839859,0.0,0.016271274691659347,0.09762764814995606,0.0,2.212893358065671
2023,경상북도,경상북도,2558213.5,1290582.0,1267631.5,62519.5,95650.0,218368.5,515673.0,803746.5,1107858.0,42011.0,38.1,24.0,0.0171995026998333,0.0109451380817121,0.33265401812632134,3.6392584121692737,1.1246129378959184,7.197991879880236,0.33969017832170767,0.8642750106666234,0.30138219503571534,0.1364233282327687,0.1364233282327687,5.215749193724449,0.0062543646181212,0.000390897788632575,0.029708231936075705,0.1723859247869656,4.553568339780867
2023,경상북도,경산시,266058.0,133713.0,132345.0,6978.0,10543.5,22809.5,66723.0,86022.5,90456.0,3555.0,41.4,1.0,0.0037585789564681385,0.011275736869404415,0.36082357982094126,4.021679483420908,1.4057085297190839,7.644949597456193,0.45478805373264475,0.9321275812040983,0.12027452660698043,0.07141300017289463,0.007517157912936277,4.739568064106323,0.011275736869404415,0.0,0.0037585789564681385,0.3232377902562599,4.0442309571597175
2023,경상북도,경주시,247712.0,123923.0,123789.0,5562.5,8325.0,19727.0,46646.0,79662.0,111873.5,3125.0,38.1,1.0,0.028258622916935795,0.012110838392972485,0.4158054514920553,4.5536752357576535,1.0940124014985144,7.617717349179692,0.2462537139904405,0.8356478491151014,0.3189187443482754,0.13725616845368815,0.38350988244412865,6.297635964345692,0.004036946130990828,0.004036946130990828,0.02422167678594497,0.13725616845368815,4.5334905051027
2023,경상북도,고령군,30179.5,15488.0,14691.5,465.0,652.0,1807.5,4007.5,8867.5,19103.5,1209.0,37.7,1.0,0.09940522540134861,0.0,0.19881045080269721,2.220050033963452,0.6295664275418744,5.003396345201213,0.16567537566891433,2.6508060107026292,0.4638910518729601,0.36448582647161154,0.9277821037459202,4.175019466856641,0.0,0.0,0.06627015026756572,0.06627015026756572,3.147832137709372
2023,경상북도,구미시,405517.0,208599.0,196918.0,12841.0,21132.0,43954.5,109731.5,141890.0,91093.5,4000.0,36.5,1.0,0.009863951449630965,0.01972790289926193,0.39209207012283087,4.29081888058947,1.2724497370023944,8.865226365355829,0.40195602157246185,1.1787421982309003,0.3329083614250451,0.16028921105650318,0.012329939312038707,5.15391463243218,0.0024659878624077414,0.0,0.03945580579852386,0.26632668914003604,3.9135227376410855
2023,경상북도,김천시,138069.5,69286.5,68783.0,3788.0,5205.0,12225.0,26677.0,41668.5,63465.0,2432.0,37.0,1.0,0.021728187615657334,0.014485458410438221,0.260738251387888,2.5421979510319077,1.122623026808962,5.837639739406603,0.30419462661920266,0.7822147541636639,0.17382550092525867,0.15209731330960133,0.18106823013047776,4.526705753261944,0.021728187615657334,0.0,0.028970916820876443,0.1448545841043822,4.063171084127921
2023,경상북도,남구,226152.0,117218.5,108933.5,5308.5,9195.0,20873.5,48612.0,74272.5,80625.0,3653.130434782609,39.608695652173914,2.0434782608695654,0.01889234627830847,0.009593585727313175,0.2723544843833666,3.05471760189635,1.063189682566182,6.0620134735400795,0.26817189010793663,0.8096473367448023,0.3755847708457808,0.13973121711432795,0.19487909750543111,5.117560356463911,0.007080959579430756,0.0001925149530271045,0.04059866742133068,0.11624055976543601,3.9610149923436246
